artist_name,artist_id,followers,genres,popularity
Blondie,4tpUmLEVLCGFr93o8hFFIB,1253527,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock']",70
Lionel Richie,3gMaNLQm7D9MornNILzdSl,3073662,['soft rock'],71
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,5092438,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",77
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,5528325,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",76
Queen,1dfeR4HaWDbWqFHLkxsg1d,46338223,"['classic rock', 'glam rock', 'rock']",85
Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,3707740,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",71
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,9146005,['dance pop'],77
Tina Turner,1zuJe6b1roixEKMOtyrEak,3351475,"['new wave pop', 'soft rock']",69
Frankie Goes To Hollywood,1mZu3rO7qSD09GdDpePHhY,717939,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",58
Falco,0hLd40hVpRDGENe4KGZLnW,464994,"['austropop', 'german pop', 'neue deutsche welle']",60
F.R. David,6GnCucI2uDaYj1j39GFxkn,75263,"['french synthpop', 'italian disco']",57
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,4145613,"['mellow gold', 'soft rock']",73
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,6081777,"['motown', 'soul']",76
Al Corley,1xuHClal8p5s4nFkkdqbzv,7798,[],44
Bee Gees,1LZEQNv7sE11VDY3SdxQeN,6739217,"['disco', 'soft rock']",77
The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,1300715,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",63
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3975911,"['alternative rock', 'athens indie', 'permanent wave', 'rock']",74
Wang Chung,6Zh3xrWlA0SA9Fsfj9AVwm,297274,"['album rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",54
Bon Jovi,58lV9VcRSjABbAbfWS6skp,12129333,"['glam metal', 'rock']",78
Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,1552327,"['art pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",67
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,5122408,"['rock drums', 'soft rock']",76
Depeche Mode,762310PdDnwsDxAQxzQkfX,5365137,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",77
Peter Schilling,7ip3CWlgPZbQHvgJpmcGSS,92518,"['german pop', 'neue deutsche welle', 'synthpop']",55
KISS,07XSN3sPlIlB2L2XNcTwJw,8426235,"['glam rock', 'hard rock', 'rock']",73
Chicago,3iDD7bnsjL9J4fO298r0L0,3579656,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",69
Patrick Hernandez,1CcEgi464SWZsKY5579u7z,40525,"['disco', 'hi-nrg']",55
Quiet Riot,1dLWg6m8RRhizsdqJbhyj3,1645845,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",58
Ottawan,4FPjAd9hBB9iaiq8qCkNf7,93272,"['italian disco', 'vintage french electronic']",53
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,5717409,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",80
Eagles,0ECwFtbIWEVNwjlrfc6xoL,9402101,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",76
Boys Town Gang,0yrScqagPyABiZeoNHHe3H,31931,"['disco', 'hi-nrg']",49
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,3773821,['soft rock'],69
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,3856640,"['disco', 'funk', 'jazz funk', 'soul']",73
The Emotions,64CuUOOirKmdAYLQSfaOyr,537108,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'motown', 'post-disco', 'quiet storm', 'soul']",63
Trans-X,4JyfkCTV9FO5Yipee3f9EI,26145,"['hi-nrg', 'italian disco']",45
Boney M.,54R6Y0I7jGUCveDTtI21nb,1649025,['europop'],71
Donna Summer,2eogQKWWoohI3BSnoG7E2U,1730123,"['adult standards', 'disco', 'hi-nrg', 'new wave pop', 'soft rock']",65
Lime,5ANLE2tGUU9A9w2iqUPlSD,32430,['hi-nrg'],46
ABBA,0LcJLqbBmaGUft1e9Mm8HV,10086536,"['europop', 'swedish pop']",81
John Paul Young,2wMcQIxzH2LYHJZNxo9FcN,28026,"['australian dance', 'classic uk pop']",51
4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,431889,"['new wave pop', 'pop rock']",64
Yvonne Elliman,2d6JU9LvNhZR7AAtu4x2rS,40621,['disco'],50
Tapps,2HOE9Wdk42ki6rFOCTcLWS,8889,['deep italo disco'],38
Village People,0dCKce6tJJdHvlWnDMwzPW,546059,"['disco', 'new wave pop', 'soft rock']",61
The Ring,68XWVMplN6lB7o8Q3oS0vD,929,[],27
Tavares,3LfO03nEZMdWNHG2tLpMa0,271943,"['disco', 'motown', 'quiet storm']",52
Barry White,3rfgbfpPSfXY40lzRK7Syt,1686592,"['disco', 'quiet storm', 'soul']",65
Anita Ward,3Dd6jD1AApgtNoU6SJWR7P,116022,['disco'],46
KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,890124,"['disco', 'mellow gold', 'motown', 'new wave pop', 'soft rock', 'soul']",64
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,13388685,"['album rock', 'classic rock', 'hard rock', 'rock']",77
Sean Paul,3Isy6kedDrgPYoTS1dazA9,4319355,"['dance pop', 'dancehall', 'pop', 'pop rap']",81
Sasha,02QYcz7JjwzKiKGHg53rZY,7531,['dancehall queen'],56
Jeremy Harding,4RPAm27zZnyxkEEpdWmrd0,377,[],55
Murray Elias,110deyrdzDK0DIuHPeQgKL,271,[],55
The Trammps,1zgNpeHQe8GulzfVkYP2VK,239085,"['disco', 'philly soul']",52
The Jacksons,2yrbLiuBmc9j81lTX3XUuI,1628828,"['disco', 'motown']",60
No Mercy,2tUGlReCZRMoRgl0IS79i3,55302,"['boy band', 'eurodance', 'hip house']",51
Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,28522597,"['glam metal', 'hard rock', 'rock']",80
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,2889851,"['permanent wave', 'rock']",70
U2,51Blml2LZPmy7TTiAg47vQ,11006702,"['irish rock', 'permanent wave', 'rock']",79
Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,5328050,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",72
Santana,6GI52t8N5F02MxU0g5U69P,2982343,"['blues rock', 'classic rock', 'mexican classic rock']",73
Rob Thomas,3aBkeBhwadnWMWoVJ2CxJC,858817,"['neo mellow', 'pop rock', 'post-grunge']",62
The Product G&B,782IpIScTpnDhYb9hyxOu1,2928,[],64
Londonbeat,0gcMPgunYh4rX1UOdvZKBn,32156,"['eurodance', 'hip house']",51
John Lennon,4x1nvY2FN8jxqAFA0DA02H,5408680,"['beatlesque', 'classic rock', 'rock']",70
Soul Asylum,02da1vDJ2hWqfK7aJL6SJm,563846,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge']",56
Christopher Cross,695W5F2Ih8dYahLdjVOIoH,900385,"['mellow gold', 'soft rock', 'yacht rock']",65
Extreme,6w7j5wQ5AI5OQYlcM15s2L,514045,"['funk metal', 'glam metal', 'hard rock']",63
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,9359911,"['electro', 'filter house', 'rock']",82
Counting Crows,0vEsuISMWAKNctLlUAhSZC,1638114,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",69
Chris de Burgh,2RpHsROrX075xfIwHn6B2U,488104,"['new wave pop', 'soft rock']",62
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,9782298,"['canadian pop', 'candy pop', 'pop']",76
UB40,69MEO1AADKg1IZrq2XLzo5,2174462,"['reggae fusion', 'uk reggae']",69
The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,3352311,"['irish rock', 'pop rock', 'rock']",74
Diddy,59wfkuBoNyhDMQGCljbUbA,1460304,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",74
Faith Evans,5NDMothbpdpq2xHqSjrrWn,1483905,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",65
112,7urq0VfqxEYEEiZUkebXT4,1065206,"['atl hip hop', 'boy band', 'contemporary r&b', 'r&b', 'urban contemporary']",65
Pitbull,0TnOYISbd1XYRBk9myaseg,9956608,"['dance pop', 'miami hip hop', 'pop']",83
Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,7529774,"['dance pop', 'pop']",78
Oasis,2DaxqgrOhkeH0fpeiQq2f4,8570882,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",77
Modjo,0AkpPlFLnr0VQwZQeMGht0,159307,"['disco house', 'filter house']",61
John Waite,2TPyCsRoh2tjeZLTQ2ojlj,232611,"['album rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",54
The Cardigans,1tqZaCwM57UFKjWoYwMLrw,981348,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",68
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,1661391,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",69
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,2247994,"['disco', 'funk', 'motown', 'soul']",68
The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,2495087,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",71
Ace of Base,5ksRONqssB7BR161NTtJAm,669140,"['eurodance', 'europop', 'new wave pop']",65
Paul Young,6rqU9HQ57NYGBnBzbrY3a4,868002,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",59
No Doubt,0cQbJU1aAzvbEmTuljWLlF,2492112,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",68
Joan Osborne,0djV4iaxhNfYWpH60ia85o,181902,"['ectofolk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",54
Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,437863,"['lilith', 'pop rock']",63
Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,379250,"['dance pop', 'europop', 'new wave pop']",59
Viola Wills,3zFfbTj9QY7pvmtjI53DB8,33121,"['disco', 'diva house', 'hi-nrg']",38
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,25180071,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,43582186,"['permanent wave', 'pop']",89
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,5956071,"['dance pop', 'pop']",73
Akon,0z4gvV4rjIZ9wHck67ucSV,3713343,['dance pop'],81
Shania Twain,5e4Dhzv426EvQe3aDb64jL,2884512,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']",74
Technotronic,2Cd98zHVdZeOCisc6Gi2sB,249243,"['eurodance', 'hip house', 'new beat']",58
Felly,1pvibpCqTQG4mnbZ7vVSDj,396,[],51
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,2326481,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",67
Savage Garden,3NRFinRTEqUCfaTTZmk8ek,1143194,"['boy band', 'dance pop', 'pop rock']",65
Harry Nilsson,3RTzAwFprBqiskp550eSJX,435778,"['classic rock', 'folk', 'folk rock', 'singer-songwriter']",60
Eric Carmen,2ekjTXgjxbWwBX5lTAj4DU,316020,"['mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",61
Kansas,2hl0xAkS2AIRAu23TVMBG1,1374524,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",66
George Harrison,7FIoB5PHdrMZVC3q2HE5MS,2414136,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",67
Erasure,0z5DFXmhT4ZNzWElsM7V89,936119,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",62
CHIC,0Xf8oDAJYd2D0k3NLI19OV,654211,"['disco', 'funk', 'soul']",60
Sister Sledge,6gkWznnJkdkwRPVcmnrays,582283,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']",60
Diana Ross,3MdG05syQeRYPPcClLaUGl,1583662,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']",67
Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,1330801,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",68
Double You,2x0mCNdW4P27f3WE0iuQTV,59520,['eurodance'],50
Dan Hartman,1HvcqyRLS9nF8hAbTWOqpr,75069,['disco'],50
Bonnie Pointer,3ywBpweKQY8MosUnAuPAgc,6816,[],34
Alicia Bridges,1UY4oIFpjCKe5qIhKDcloe,31870,['disco'],44
Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,1533408,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",64
Tom Harder,23AOduvBL2ozuaoK8eh8Nj,814,[],35
When In Rome,3jOO5nZ2XPmc232rNjzqJy,93408,"['new romantic', 'new wave', 'synthpop']",52
Haddaway,0Suv0tRrNrUlRzAy8aXjma,301171,"['eurodance', 'europop']",65
Sam Smith,2wY79sveU1sp5g7SokKOiI,22384528,"['pop', 'uk pop']",87
Glenn Frey,3vMWY1bUrmYoSoEWLiQWOZ,551845,"['album rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock']",56
Aqua,6kBjAFKyd0he7LiA5GQ3Gz,501302,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",63
Bananarama,3sc7iUG1Wwpwx7bHeZolgx,705535,"['girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",57
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,47981,"['disco house', 'hip house', 'uk dance', 'vocal house']",64
MK,1yqxFtPHKcGcv6SXZNdyT9,267714,"['house', 'pop dance']",68
Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,874516,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",62
Billy Idol,7lzordPuZEXxwt9aoVZYmG,1646690,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",70
Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,957813,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",68
SNAP!,2FrKQPjJe4pVMZOgm0ESOx,188512,"['diva house', 'eurodance', 'german techno', 'hip house']",61
Cher,72OaDtakiy6yFqkt4TsiFt,2931170,"['dance pop', 'pop']",69
Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,655552,"['british soul', 'new romantic', 'new wave pop', 'synthpop']",55
Ian Devaney,6Ufm4BHf4ZdolpvcvYgH2S,600,[],49
Andy Morris,0A1FSG9WZ2dQ5JSkQYJHIp,839,[],48
Ini Kamoze,1VJspRsoC6c0bvqhnSiFCs,130970,"['reggae', 'reggae fusion', 'roots reggae']",57
Salaam Remi,0rlS0SzVFk8BoiAW0fGBbN,27234,['hip hop'],63
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,748639,"['dance pop', 'europop', 'girl group']",64
Chumbawamba,0TcYeHEK9sBtv7xPbKhzHz,94724,['anarcho-punk'],55
Run–D.M.C.,3CQIn7N5CuRDP8wEI7FiDA,1231460,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",62
Jason Nevins,5w0ka9nPOmEH6CcZrutyP2,3454,[],55
Opus,5pf1217gT8zcjOFc7oMi47,51176,['austropop'],56
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,12853755,"['album rock', 'british invasion', 'classic rock', 'rock']",79
Vengaboys,0cwmNvclzPd8mQnoHuIksj,400442,"['bubblegum dance', 'eurodance', 'europop']",63
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,8111698,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",80
Matthew Wilder,3bmFPbLMiLxtR9tFrTcKcP,38448,['new wave pop'],58
Nazareth,6fvN9GmMCVKb5LY0WsnjFP,1292840,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",59
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,3410577,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",77
Whigfield,0lHoDF96DNKSIcIpcOfMnq,116324,"['diva house', 'eurodance', 'europop']",55
Real McCoy,2vRfKzjQYJQd67X8x49MOh,131611,"['diva house', 'eurodance', 'german techno', 'hip house']",53
La Bouche,488v7rQzthLNK22r0UvMie,243539,"['diva house', 'eurodance', 'europop', 'german techno']",63
Mr. President,7KBkgunlONG7LPxs93pgpp,119695,"['eurodance', 'europop', 'german techno']",57
Big Mountain,0Jeckitay8SbvKwqAzWuYH,117671,"['reggae', 'reggae fusion']",56
Tom Lord-Alge,32ckuKo8LrZhQMyCehYKkt,1804,[],57
Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,11445933,"['reggae', 'roots reggae']",80
The Manhattans,1DpIDwg8FGD50N9Tfunfsf,557229,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",51
Dr. Alban,6BkcAbUkfIBM4XudxieMq8,207324,"['eurodance', 'europop', 'hip house']",62
Roxette,2SHhfs4BiDxGQ3oxqf0UHY,1965008,"['europop', 'swedish pop']",71
Erasure,0z5DFXmhT4ZNzWElsM7V89,936119,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",62
Madonna,6tbjWDEIzxoDsBA1FuhfPW,6899666,"['dance pop', 'pop']",78
Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,2294793,"['dance pop', 'new wave pop', 'permanent wave', 'soft rock']",71
Depeche Mode,762310PdDnwsDxAQxzQkfX,5365137,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",77
Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,1552327,"['art pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",67
Rick Astley,0gxyHStUsqpMadRV0Di1Qt,1053302,"['new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",65
Culture Club,6kz53iCdBSqhQCZ21CoLcc,1414469,"['album rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",64
Shania Twain,5e4Dhzv426EvQe3aDb64jL,2884512,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']",74
Eurythmics,0NKDgy9j66h3DLnN8qu1bB,1705876,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock', 'sophisti-pop', 'synthpop']",68
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,1357388,"['new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'synthpop']",71
Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,27346,"['new wave pop', 'rock keyboard']",69
Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,770769,"['australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",60
Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,319736,"['freestyle', 'new jack swing', 'new wave pop']",51
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3975911,"['alternative rock', 'athens indie', 'permanent wave', 'rock']",74
Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,28522597,"['glam metal', 'hard rock', 'rock']",80
Bon Jovi,58lV9VcRSjABbAbfWS6skp,12129333,"['glam metal', 'rock']",78
Sam Smith,2wY79sveU1sp5g7SokKOiI,22384528,"['pop', 'uk pop']",87
Elton John,3PhoLpVuITZKcymswpck5b,11431651,"['glam rock', 'mellow gold', 'piano rock', 'rock']",84
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,4145613,"['mellow gold', 'soft rock']",73
a-ha,2jzc5TC5TVFLXQlBNiIUzE,1978118,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",72
Tina Turner,1zuJe6b1roixEKMOtyrEak,3351475,"['new wave pop', 'soft rock']",69
Wham!,5lpH0xAS4fVfLkACg9DAuM,2278550,"['new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",67
Blondie,4tpUmLEVLCGFr93o8hFFIB,1253527,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock']",70
Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,372277,"['disco', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",64
Amistades Peligrosas,15FscPIs0VO23BCCMaPglf,301498,"['latin pop', 'rock en espanol', 'spanish new wave', 'spanish pop']",52
Nacho Cano,3sNPNZwXgDcCY71Jqa7kMe,76939,"['cantautor', 'mexican pop', 'spanish new wave', 'spanish pop']",41
Mercedes Ferrer,6iIXnmfNddiSobGZBeCzKP,2306,[],37
La Guardia,5UYbCAN2H4Yr4f46tN5AeD,137124,"['cantautor', 'spanish folk rock', 'spanish new wave', 'spanish pop']",50
Radio Futura,4qKJA8Cf8R44cMThP6q8KM,348921,"['cantautor', 'spanish new wave', 'spanish pop']",54
Seguridad Social,5UbMQUFrcJdDstPCza7y0B,137611,"['rock en espanol', 'spanish new wave', 'spanish pop']",50
Ella Baila Sola,6xvRfsmnwd0qcDUomtlmAt,365951,"['latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",51
Marta Sánchez,368rTiMKMrz3b03az6B14w,373290,"['latin pop', 'spanish pop']",63
Los Manolos,4WsE6jJORlwp3OcAWkCUrj,26786,"['rumba', 'rumba catalana']",41
Los Auténticos Decadentes,3HrbmsYpKjWH1lzhad7alj,1927196,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",68
Maná,7okwEbXzyT2VffBmyQBWLz,9617491,"['latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",78
Shakira,0EmeFodog0BfCgMzAIvKQp,28661520,"['colombian pop', 'dance pop', 'latin pop', 'pop']",90
Andrés Calamaro,3tAICgiSR5PfYY4B8qsoAU,2219112,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",69
Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,7158876,"['cantautor', 'latin arena pop', 'latin pop', 'mexican pop']",77
Navajita Platea,14QPRrwRDAiUhdGC6D3VpE,45293,"['flamenco', 'pop flamenco', 'rumba', 'spanish pop']",48
Ketama,5s9GgX51pD0YhcsQRSYlpF,125979,"['cantautor', 'flamenco', 'nuevo flamenco', 'pop flamenco', 'rumba', 'spanish pop']",47
Los Rodriguez,3XkJyJgJDxnjdQgH0zfT8K,637953,"['argentine rock', 'latin alternative', 'rock en espanol']",60
Celtas Cortos,3hIPQBm8PBt8B5aahP6cVP,242258,"['cantautor', 'celtic rock', 'latin alternative', 'musica pitiusa', 'spanish new wave', 'spanish pop']",52
Extremoduro,3bgsNtcf5d5h9jbQbohfBK,1164369,"['indie extremena', 'spanish rock']",63
Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,1478532,"['latin alternative', 'latin rock', 'rock en espanol', 'spanish pop', 'spanish rock']",68
El Chaval De La Peca,2vmS7wjopQSoPNuEs5tU2S,7148,[],29
Chayanne,1JbemQ1fPt2YmSLjAFhPBv,7130908,"['latin pop', 'puerto rican pop']",71
Café Quijano,2ECP3nWC88LaFz4oQzTo3Z,385403,"['cantautor', 'spanish pop']",57
La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,3313445,"['latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",73
Fito y Fitipaldis,1tZ99AnqyjgrmPwLfGU5eo,1811651,"['cantautor', 'latin rock', 'spanish pop', 'spanish rock']",66
Marea,5EBH204cwRkvAWknwTAjCQ,574731,"['punk urbano', 'spanish punk']",61
Mojinos Escozios,41vHguv5A56arhiVNrMW4z,122950,"['comic metal', 'spanish pop']",43
Estopa,5ZqnEfVdEGmoPxtELhN7ai,1717147,"['pop flamenco', 'rumba', 'spanish pop']",70
Los Fresones Rebeldes,7jnDSK1hbbcZdjapo2bHzY,20423,['spanish indie pop'],37
Zapato Veloz,27dPlYE29FxN9yIwpsVXYF,2493,[],27
Manolo Garcia,4eBTqTx5ssOK5YwmijmfU4,603952,"['cantautor', 'pop flamenco', 'rumba', 'spanish new wave', 'spanish pop']",59
Platero Y Tu,1fQt5j7DTPuAOjdbTYgWav,281718,"['punk urbano', 'spanish punk']",51
Joaquín Sabina,4aeIWo5CMF1uRmqgJdwkZW,2799165,"['cantautor', 'spanish pop', 'trova']",69
Amparanoia,23xlCr6Espgfu0IQExvjU6,75625,['latin alternative'],40
Dusminguet,0ytmuycMJssz05Wn4WivBp,17118,"['rock catala', 'rumba catalana']",25
Thalia,23wEWD21D4TPYiJugoXmYb,4650441,"['latin pop', 'mexican pop']",69
Azucar Moreno,2WrKqjMRKr5MitNYaNgvl3,242119,"['spanish pop', 'spanish pop rock']",48
Elvis Crespo,1c22GXH30ijlOfXhfLz9Df,974972,"['latin pop', 'salsa', 'tropical']",65
Carlos Vives,4vhNDa5ycK0ST968ek7kRr,5911329,"['colombian pop', 'latin pop', 'vallenato']",74
Los Del Rio,2JXn03fudjyRkQ1Ye9f5rk,46998,['tropical'],57
Rafaga,0CBKUzrf6yGdTgxAQbUUHS,582066,"['cumbia chilena', 'cumbia villera']",63
Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,693076,['new wave pop'],65
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,7300707,"['latin pop', 'mexican pop', 'puerto rican pop']",74
Nek,5mXMQJHLLfym1KyNcDrhoZ,494615,"['europop', 'italian adult pop']",59
Dover,5kdLOinhQnlSk4su7U6lyW,110418,['spanish rock'],48
TOTO,0PFtn5NtBbbUNbU9EAmIWF,2589589,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",73
Rick Astley,0gxyHStUsqpMadRV0Di1Qt,1053302,"['new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",65
Falco,0hLd40hVpRDGENe4KGZLnW,464994,"['austropop', 'german pop', 'neue deutsche welle']",60
New Kids On The Block,55qiaow2sDYtjqu1mwRua6,703232,['boy band'],56
Modern Talking,79bxUQsBIXO8nVLB9fYKf7,1254880,"['europop', 'german pop', 'synthpop']",68
Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,957813,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",68
