,song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Tutti Frutti,Little Richard,1957-03,False,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,66,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg,4xls23Ye9WR9yy3yYMpAMm,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,audio_features,2iXcvnD3d1gfLBum0cE5Eg,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/tracks/2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/audio-analysis/2iXcvnD3d1gfLBum0cE5Eg,144227,4
11,Great Balls Of Fire - 1964 Version,Jerry Lee Lewis,1964-05-13,False,spotify:track:5UvE5QlINnvEc7aFO14DVL,57,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5UvE5QlINnvEc7aFO14DVL,2zyz0VJqrDXeFDIyrfVXSo,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,audio_features,5UvE5QlINnvEc7aFO14DVL,spotify:track:5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/tracks/5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/audio-analysis/5UvE5QlINnvEc7aFO14DVL,109707,4
12,La Bamba - Single Version,Ritchie Valens,1959,False,spotify:track:2aEeghgUcnu75tzcolFMfs,67,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2aEeghgUcnu75tzcolFMfs,5Y9xEAGW4GwGJgbiI6W85P,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,audio_features,2aEeghgUcnu75tzcolFMfs,spotify:track:2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/tracks/2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/audio-analysis/2aEeghgUcnu75tzcolFMfs,126960,4
13,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,1955-12-19,False,spotify:track:1uRKT2LRANv4baowBWHfDS,65,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/1uRKT2LRANv4baowBWHfDS,3MFp4cYuYtTZe3d3xkLLbr,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,audio_features,1uRKT2LRANv4baowBWHfDS,spotify:track:1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/tracks/1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/audio-analysis/1uRKT2LRANv4baowBWHfDS,129893,4
14,Long Tall Sally (The Thing),Little Richard,1957-03,False,spotify:track:507IFqPuG8mBQoKebfGG9t,65,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/507IFqPuG8mBQoKebfGG9t,4xls23Ye9WR9yy3yYMpAMm,0.474,0.608,5,-5.139,1,0.0825,0.755,0.0,0.0928,0.888,184.694,audio_features,507IFqPuG8mBQoKebfGG9t,spotify:track:507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/tracks/507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/audio-analysis/507IFqPuG8mBQoKebfGG9t,127427,4
15,Fortunate Son,Creedence Clearwater Revival,1969-11-02,False,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,84,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh,3IYUhFvPQItj6xySrBmZkd,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
16,She's Not There,The Zombies,1965-03-01,False,spotify:track:3dzW0SoVNyJTWWJimX8stj,5,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/3dzW0SoVNyJTWWJimX8stj,2jgPkn6LuUazBoBk6vvjh5,0.523,0.803,4,-5.189,0,0.045,0.579,0.0,0.0948,0.898,132.316,audio_features,3dzW0SoVNyJTWWJimX8stj,spotify:track:3dzW0SoVNyJTWWJimX8stj,https://api.spotify.com/v1/tracks/3dzW0SoVNyJTWWJimX8stj,https://api.spotify.com/v1/audio-analysis/3dzW0SoVNyJTWWJimX8stj,145293,4
17,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,1965-12-06,False,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,65,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5qBqBdfTEIWJwAS0Jm2F5R,1PCZpxHJz7WAMF8EEq8bfc,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,audio_features,5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/tracks/5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/audio-analysis/5qBqBdfTEIWJwAS0Jm2F5R,229360,4
18,Under the Boardwalk,The Drifters,1964-06-01,False,spotify:track:65jrjEhWfAvysKfnojk1i0,69,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/65jrjEhWfAvysKfnojk1i0,1FqqOl9itIUpXr4jZPIVoT,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,65jrjEhWfAvysKfnojk1i0,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4
19,Sherry,Frankie Valli & The Four Seasons,1962-10-01,False,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,61,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/7sqK6f8dHVx3Q1GjFrVyGl,6mcrZQmgzFGRWf7C0SObou,0.701,0.471,0,-8.072,1,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,7sqK6f8dHVx3Q1GjFrVyGl,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/tracks/7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/audio-analysis/7sqK6f8dHVx3Q1GjFrVyGl,152160,4
20,Only the Lonely,Roy Orbison,1961,False,spotify:track:0PkBTqRtN25z3oKasWoKlj,64,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/0PkBTqRtN25z3oKasWoKlj,0JDkhL4rjiPNEp92jAgJnS,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,audio_features,0PkBTqRtN25z3oKasWoKlj,spotify:track:0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj,145533,4
21,You Really Got Me,The Kinks,1964-10-02,False,spotify:track:29SyMC0plk6qw8NMF7lfRL,73,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/29SyMC0plk6qw8NMF7lfRL,1SQRv42e4PjEYfPhS0Tk9E,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,audio_features,29SyMC0plk6qw8NMF7lfRL,spotify:track:29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,134253,4
22,Bad Moon Rising,Creedence Clearwater Revival,1969-08-03,False,spotify:track:20OFwXhEXf12DzwXmaV7fj,81,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/20OFwXhEXf12DzwXmaV7fj,3IYUhFvPQItj6xySrBmZkd,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4
23,Peggy Sue,Buddy Holly,1958,False,spotify:track:2OARIMw1hpehr86Iwmv04c,58,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2OARIMw1hpehr86Iwmv04c,3wYyutjgII8LJVVOLrGI0D,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
23,Peggy Sue,Buddy Holly,1958,False,spotify:track:2OARIMw1hpehr86Iwmv04c,58,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2OARIMw1hpehr86Iwmv04c,4r7JUeiYy24L7BuzCq9EjR,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
23,Peggy Sue,The Crickets,1958,False,spotify:track:2OARIMw1hpehr86Iwmv04c,58,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2OARIMw1hpehr86Iwmv04c,3wYyutjgII8LJVVOLrGI0D,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
23,Peggy Sue,The Crickets,1958,False,spotify:track:2OARIMw1hpehr86Iwmv04c,58,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2OARIMw1hpehr86Iwmv04c,4r7JUeiYy24L7BuzCq9EjR,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
24,Bye Bye Love,The Everly Brothers,1964-08-01,False,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,62,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/6oRHRkQigTzJ3KwpO3XOV6,4ACplpEqD6JIVgKrafauzs,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,audio_features,6oRHRkQigTzJ3KwpO3XOV6,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/tracks/6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/audio-analysis/6oRHRkQigTzJ3KwpO3XOV6,142907,4
25,Roll Over Beethoven,Chuck Berry,1959-07-01,False,spotify:track:6C7aTTCUWRK7dD379yUT3W,62,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/6C7aTTCUWRK7dD379yUT3W,293zczrfYafIItmnmM3coR,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,audio_features,6C7aTTCUWRK7dD379yUT3W,spotify:track:6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/tracks/6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/audio-analysis/6C7aTTCUWRK7dD379yUT3W,144600,4
26,Wake up Little Susie,The Everly Brothers,1964-08-01,False,spotify:track:11fNLqDB47gMKj7BHhR2Qr,63,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/11fNLqDB47gMKj7BHhR2Qr,4ACplpEqD6JIVgKrafauzs,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,audio_features,11fNLqDB47gMKj7BHhR2Qr,spotify:track:11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/tracks/11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/audio-analysis/11fNLqDB47gMKj7BHhR2Qr,123520,4
27,Big Girls Don't Cry,Frankie Valli & The Four Seasons,1962-10-01,False,spotify:track:00meczE1jpLTX0BBzIGrAR,62,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/00meczE1jpLTX0BBzIGrAR,6mcrZQmgzFGRWf7C0SObou,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,00meczE1jpLTX0BBzIGrAR,spotify:track:00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/tracks/00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/audio-analysis/00meczE1jpLTX0BBzIGrAR,148013,4
28,Can't Take My Eyes off You,Frankie Valli,1967,False,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,71,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/0bfvHnWWOeU1U5XeKyVLbW,3CDKmzJu6uwEGnPLLZffpD,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,0bfvHnWWOeU1U5XeKyVLbW,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,203680,4
29,Light My Fire,The Doors,1967-01-04,False,spotify:track:5uvosCdMlFdTXhoazkTI5R,72,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R,22WZ7M8sxp5THdruNY3gXt,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
30,Smoke Gets In Your Eyes,The Platters,1959-01-01,False,spotify:track:2vSxjnyrWrtxyfzO47EX6q,66,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/2vSxjnyrWrtxyfzO47EX6q,6KWcxMWVNVIYbdOQyJtsSy,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,audio_features,2vSxjnyrWrtxyfzO47EX6q,spotify:track:2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/tracks/2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/audio-analysis/2vSxjnyrWrtxyfzO47EX6q,160933,3
31,Fly Me To The Moon (In Other Words),Frank Sinatra,1962-12-10,False,spotify:track:5b7OgznPJJr1vHNYGyvxau,72,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5b7OgznPJJr1vHNYGyvxau,1Mxqyy3pSjf8kZZL4QVxS0,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
31,Fly Me To The Moon (In Other Words),Frank Sinatra,1962-12-10,False,spotify:track:5b7OgznPJJr1vHNYGyvxau,72,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5b7OgznPJJr1vHNYGyvxau,2jFZlvIea42ZvcCw4OeEdA,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
31,Fly Me To The Moon (In Other Words),Count Basie,1962-12-10,False,spotify:track:5b7OgznPJJr1vHNYGyvxau,72,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5b7OgznPJJr1vHNYGyvxau,1Mxqyy3pSjf8kZZL4QVxS0,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
31,Fly Me To The Moon (In Other Words),Count Basie,1962-12-10,False,spotify:track:5b7OgznPJJr1vHNYGyvxau,72,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/5b7OgznPJJr1vHNYGyvxau,2jFZlvIea42ZvcCw4OeEdA,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
32,My Way,Frank Sinatra,1969-03,False,spotify:track:3spdoTYpuCpmq19tuD0bOe,74,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/3spdoTYpuCpmq19tuD0bOe,1Mxqyy3pSjf8kZZL4QVxS0,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,audio_features,3spdoTYpuCpmq19tuD0bOe,spotify:track:3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/tracks/3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/audio-analysis/3spdoTYpuCpmq19tuD0bOe,276800,4
33,Somethin' Stupid,Frank Sinatra,1967-08,False,spotify:track:4feXcsElKIVsGwkbnTHAfV,74,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/4feXcsElKIVsGwkbnTHAfV,1Mxqyy3pSjf8kZZL4QVxS0,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,audio_features,4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/tracks/4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/audio-analysis/4feXcsElKIVsGwkbnTHAfV,162493,4
33,Somethin' Stupid,Frank Sinatra,1967-08,False,spotify:track:4feXcsElKIVsGwkbnTHAfV,74,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/4feXcsElKIVsGwkbnTHAfV,3IZrrNonYELubLPJmqOci2,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,audio_features,4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/tracks/4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/audio-analysis/4feXcsElKIVsGwkbnTHAfV,162493,4
33,Somethin' Stupid,Nancy Sinatra,1967-08,False,spotify:track:4feXcsElKIVsGwkbnTHAfV,74,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/4feXcsElKIVsGwkbnTHAfV,1Mxqyy3pSjf8kZZL4QVxS0,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,audio_features,4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/tracks/4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/audio-analysis/4feXcsElKIVsGwkbnTHAfV,162493,4
33,Somethin' Stupid,Nancy Sinatra,1967-08,False,spotify:track:4feXcsElKIVsGwkbnTHAfV,74,314uptk25ulh3fe6onshuznbvjoi,https://open.spotify.com/track/4feXcsElKIVsGwkbnTHAfV,3IZrrNonYELubLPJmqOci2,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,audio_features,4feXcsElKIVsGwkbnTHAfV,spotify:track:4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/tracks/4feXcsElKIVsGwkbnTHAfV,https://api.spotify.com/v1/audio-analysis/4feXcsElKIVsGwkbnTHAfV,162493,4
