,song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,La Playa,La Oreja de Van Gogh,2000-09-07,False,spotify:track:2DNyZP4Py6f4zMASLBnIu6,75,,https://open.spotify.com/track/2DNyZP4Py6f4zMASLBnIu6,4U7lXyKdSf1JbM1aXvsodC,0.589,0.552,9,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535,audio_features,2DNyZP4Py6f4zMASLBnIu6,spotify:track:2DNyZP4Py6f4zMASLBnIu6,https://api.spotify.com/v1/tracks/2DNyZP4Py6f4zMASLBnIu6,https://api.spotify.com/v1/audio-analysis/2DNyZP4Py6f4zMASLBnIu6,247693,4
1,Insoportable,El Canto Del Loco,2003,False,spotify:track:6FstWkgRdHagqJ6qjDbiK0,61,,https://open.spotify.com/track/6FstWkgRdHagqJ6qjDbiK0,5RK6c1tyaKpwcDpbgCGNgj,0.615,0.763,9,-4.142,1,0.0294,0.0119,0.0,0.0648,0.426,131.022,audio_features,6FstWkgRdHagqJ6qjDbiK0,spotify:track:6FstWkgRdHagqJ6qjDbiK0,https://api.spotify.com/v1/tracks/6FstWkgRdHagqJ6qjDbiK0,https://api.spotify.com/v1/audio-analysis/6FstWkgRdHagqJ6qjDbiK0,248720,4
2,Limón y Sal,Julieta Venegas,2006-05-25,False,spotify:track:7dITAq1YP5e0kTcaDq4YWI,75,,https://open.spotify.com/track/7dITAq1YP5e0kTcaDq4YWI,2QWIScpFDNxmS6ZEMIUvgm,0.634,0.649,11,-6.056,1,0.0255,0.138,0.0,0.288,0.491,111.03,audio_features,7dITAq1YP5e0kTcaDq4YWI,spotify:track:7dITAq1YP5e0kTcaDq4YWI,https://api.spotify.com/v1/tracks/7dITAq1YP5e0kTcaDq4YWI,https://api.spotify.com/v1/audio-analysis/7dITAq1YP5e0kTcaDq4YWI,205413,4
3,Soldadito marinero,Fito y Fitipaldis,2003-09-01,False,spotify:track:0eVborSuxUeSg0meWYd9dZ,69,,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ,1tZ99AnqyjgrmPwLfGU5eo,0.718,0.431,2,-8.736,1,0.0314,0.132,0.000165,0.0686,0.324,139.618,audio_features,0eVborSuxUeSg0meWYd9dZ,spotify:track:0eVborSuxUeSg0meWYd9dZ,https://api.spotify.com/v1/tracks/0eVborSuxUeSg0meWYd9dZ,https://api.spotify.com/v1/audio-analysis/0eVborSuxUeSg0meWYd9dZ,254373,4
4,Caminando por la vida,Melendi,2005,False,spotify:track:3v1dCP3hk2djfWryqfp7sx,68,,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx,1EXjXQpDx2pROygh8zvHs4,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.16e-06,0.154,0.711,108.054,audio_features,3v1dCP3hk2djfWryqfp7sx,spotify:track:3v1dCP3hk2djfWryqfp7sx,https://api.spotify.com/v1/tracks/3v1dCP3hk2djfWryqfp7sx,https://api.spotify.com/v1/audio-analysis/3v1dCP3hk2djfWryqfp7sx,211680,4
5,Tu Calorro,Estopa,1999-10-18,False,spotify:track:0DXI6c9tNWsI4tvUftkQN8,67,,https://open.spotify.com/track/0DXI6c9tNWsI4tvUftkQN8,5ZqnEfVdEGmoPxtELhN7ai,0.713,0.768,0,-9.115,1,0.0662,0.229,0.0,0.447,0.962,88.012,audio_features,0DXI6c9tNWsI4tvUftkQN8,spotify:track:0DXI6c9tNWsI4tvUftkQN8,https://api.spotify.com/v1/tracks/0DXI6c9tNWsI4tvUftkQN8,https://api.spotify.com/v1/audio-analysis/0DXI6c9tNWsI4tvUftkQN8,190627,4
6,Loba,Shakira,2009,False,spotify:track:1fPCGREltHJuV3axEPydLp,74,,https://open.spotify.com/track/1fPCGREltHJuV3axEPydLp,0EmeFodog0BfCgMzAIvKQp,0.853,0.706,7,-7.598,1,0.0451,0.403,0.046,0.0751,0.778,121.991,audio_features,1fPCGREltHJuV3axEPydLp,spotify:track:1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/tracks/1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/audio-analysis/1fPCGREltHJuV3axEPydLp,189200,4
7,Dígale,David Bisbal,2002-01-01,False,spotify:track:5OKrgU6UuGMp4sGRxv1JH2,73,,https://open.spotify.com/track/5OKrgU6UuGMp4sGRxv1JH2,5gOJTI4TusSENizxhcG7jB,0.57,0.474,2,-6.809,1,0.0296,0.595,0.0,0.143,0.299,130.103,audio_features,5OKrgU6UuGMp4sGRxv1JH2,spotify:track:5OKrgU6UuGMp4sGRxv1JH2,https://api.spotify.com/v1/tracks/5OKrgU6UuGMp4sGRxv1JH2,https://api.spotify.com/v1/audio-analysis/5OKrgU6UuGMp4sGRxv1JH2,262440,4
8,Tenia Tanto Que Darte,Nena Daconte,2008-01-01,False,spotify:track:3Th2of8xIYyImVLXUbzaTp,64,,https://open.spotify.com/track/3Th2of8xIYyImVLXUbzaTp,58ZTr51uERVdMQbfDbc5B3,0.642,0.603,1,-3.794,1,0.0349,0.0465,0.0,0.448,0.493,124.978,audio_features,3Th2of8xIYyImVLXUbzaTp,spotify:track:3Th2of8xIYyImVLXUbzaTp,https://api.spotify.com/v1/tracks/3Th2of8xIYyImVLXUbzaTp,https://api.spotify.com/v1/audio-analysis/3Th2of8xIYyImVLXUbzaTp,204560,4
9,El universo sobre mí,Amaral,2005-03-14,False,spotify:track:1jJn6iK6o2Vg7iUKHztRTk,61,,https://open.spotify.com/track/1jJn6iK6o2Vg7iUKHztRTk,4OkeTQCk0fvX6VBYpOOxDi,0.391,0.837,2,-4.078,1,0.0404,0.135,0.0,0.106,0.434,185.992,audio_features,1jJn6iK6o2Vg7iUKHztRTk,spotify:track:1jJn6iK6o2Vg7iUKHztRTk,https://api.spotify.com/v1/tracks/1jJn6iK6o2Vg7iUKHztRTk,https://api.spotify.com/v1/audio-analysis/1jJn6iK6o2Vg7iUKHztRTk,249680,4
10,Física o química,Despistaos,2008-10-14,False,spotify:track:79eUc9cUUoUOO1b5znphiU,61,,https://open.spotify.com/track/79eUc9cUUoUOO1b5znphiU,0QE9iXPzgSaBq34OqIZ4n2,0.619,0.904,7,-3.784,1,0.0506,0.06,0.0,0.378,0.962,99.982,audio_features,79eUc9cUUoUOO1b5znphiU,spotify:track:79eUc9cUUoUOO1b5znphiU,https://api.spotify.com/v1/tracks/79eUc9cUUoUOO1b5znphiU,https://api.spotify.com/v1/audio-analysis/79eUc9cUUoUOO1b5znphiU,191827,4
11,Nada Fue Un Error - Live In Spain / 2005,Coti,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1OUDQLymoysITxprkd0Qvj,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Coti,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1d6dwipPrsFSJVmFTTdFSS,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Coti,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,2QWIScpFDNxmS6ZEMIUvgm,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Paulina Rubio,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1OUDQLymoysITxprkd0Qvj,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Paulina Rubio,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1d6dwipPrsFSJVmFTTdFSS,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Paulina Rubio,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,2QWIScpFDNxmS6ZEMIUvgm,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Julieta Venegas,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1OUDQLymoysITxprkd0Qvj,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Julieta Venegas,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,1d6dwipPrsFSJVmFTTdFSS,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
11,Nada Fue Un Error - Live In Spain / 2005,Julieta Venegas,2005-01-01,False,spotify:track:15RAXEkBCh62ZB6xddv0wO,54,,https://open.spotify.com/track/15RAXEkBCh62ZB6xddv0wO,2QWIScpFDNxmS6ZEMIUvgm,0.614,0.953,9,-2.046,1,0.0986,0.0408,7.87e-05,0.934,0.535,138.509,audio_features,15RAXEkBCh62ZB6xddv0wO,spotify:track:15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/tracks/15RAXEkBCh62ZB6xddv0wO,https://api.spotify.com/v1/audio-analysis/15RAXEkBCh62ZB6xddv0wO,225693,4
12,No Puedo Vivir Sin Ti,Los Ronaldos,2007-03-19,False,spotify:track:1EC0JRoSi9YL5zExd3Euc3,64,,https://open.spotify.com/track/1EC0JRoSi9YL5zExd3Euc3,1OTnb625gMBm5NsLYAdUEm,0.593,0.804,0,-4.917,1,0.037,0.412,0.0,0.109,0.596,128.425,audio_features,1EC0JRoSi9YL5zExd3Euc3,spotify:track:1EC0JRoSi9YL5zExd3Euc3,https://api.spotify.com/v1/tracks/1EC0JRoSi9YL5zExd3Euc3,https://api.spotify.com/v1/audio-analysis/1EC0JRoSi9YL5zExd3Euc3,254840,4
13,El Sol No Regresa (Versión Acústica) - En Vivo,La Quinta Estacion,2009-05-11,False,spotify:track:3yeH1rQrJNyTk0urZMspWa,55,,https://open.spotify.com/track/3yeH1rQrJNyTk0urZMspWa,7FZj349hdLfD6qzXkJLuAh,0.609,0.756,3,-7.369,1,0.0562,0.102,0.0,0.959,0.461,128.761,audio_features,3yeH1rQrJNyTk0urZMspWa,spotify:track:3yeH1rQrJNyTk0urZMspWa,https://api.spotify.com/v1/tracks/3yeH1rQrJNyTk0urZMspWa,https://api.spotify.com/v1/audio-analysis/3yeH1rQrJNyTk0urZMspWa,265133,4
14,Cuídate,La Oreja de Van Gogh,2000-09-07,False,spotify:track:7gqIqyeCaV2xNtfZWxEphD,72,,https://open.spotify.com/track/7gqIqyeCaV2xNtfZWxEphD,4U7lXyKdSf1JbM1aXvsodC,0.662,0.798,8,-4.627,1,0.0335,0.306,0.0,0.174,0.542,141.007,audio_features,7gqIqyeCaV2xNtfZWxEphD,spotify:track:7gqIqyeCaV2xNtfZWxEphD,https://api.spotify.com/v1/tracks/7gqIqyeCaV2xNtfZWxEphD,https://api.spotify.com/v1/audio-analysis/7gqIqyeCaV2xNtfZWxEphD,169533,4
15,Donde Estan las Gatas,Alex Gargolas,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,7awyvLSthqOcL5A3hnR1pf,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Alex Gargolas,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,4VMYDCV2IEDYJArk749S6m,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Alex Gargolas,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,1SupJlEpv7RS2tPNRaHViT,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Daddy Yankee,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,7awyvLSthqOcL5A3hnR1pf,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Daddy Yankee,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,4VMYDCV2IEDYJArk749S6m,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Daddy Yankee,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,1SupJlEpv7RS2tPNRaHViT,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Nicky Jam,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,7awyvLSthqOcL5A3hnR1pf,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Nicky Jam,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,4VMYDCV2IEDYJArk749S6m,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
15,Donde Estan las Gatas,Nicky Jam,2001-07-13,False,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,71,,https://open.spotify.com/track/0tIpUUbOYIWqvI50Ksf7D5,1SupJlEpv7RS2tPNRaHViT,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,audio_features,0tIpUUbOYIWqvI50Ksf7D5,spotify:track:0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/tracks/0tIpUUbOYIWqvI50Ksf7D5,https://api.spotify.com/v1/audio-analysis/0tIpUUbOYIWqvI50Ksf7D5,170005,4
16,Fotografía,Juanes,2002-01-01,False,spotify:track:0dEPlb8waIqRtKpLb3l6So,70,,https://open.spotify.com/track/0dEPlb8waIqRtKpLb3l6So,0UWZUmn7sybxMCqrw9tGa7,0.486,0.715,7,-4.417,1,0.0519,0.292,0.0,0.195,0.637,84.092,audio_features,0dEPlb8waIqRtKpLb3l6So,spotify:track:0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/tracks/0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/audio-analysis/0dEPlb8waIqRtKpLb3l6So,238133,4
16,Fotografía,Juanes,2002-01-01,False,spotify:track:0dEPlb8waIqRtKpLb3l6So,70,,https://open.spotify.com/track/0dEPlb8waIqRtKpLb3l6So,2jw70GZXlAI8QzWeY2bgRc,0.486,0.715,7,-4.417,1,0.0519,0.292,0.0,0.195,0.637,84.092,audio_features,0dEPlb8waIqRtKpLb3l6So,spotify:track:0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/tracks/0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/audio-analysis/0dEPlb8waIqRtKpLb3l6So,238133,4
16,Fotografía,Nelly Furtado,2002-01-01,False,spotify:track:0dEPlb8waIqRtKpLb3l6So,70,,https://open.spotify.com/track/0dEPlb8waIqRtKpLb3l6So,0UWZUmn7sybxMCqrw9tGa7,0.486,0.715,7,-4.417,1,0.0519,0.292,0.0,0.195,0.637,84.092,audio_features,0dEPlb8waIqRtKpLb3l6So,spotify:track:0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/tracks/0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/audio-analysis/0dEPlb8waIqRtKpLb3l6So,238133,4
